sessionid,medium,session_start_time,session_end_time,userid,log_in_status,session_with_order,member_tier,eventaction,pagetype,page_duration,p_personal_care,p_skincare,p_cosmetics,p_health_care,p_body_hair_care,p_sport,p_men,p_other,p_derma,p_watsons_brand,p_bulk_buy,b_personal_care,b_skincare,b_cosmetics,b_health_care,b_body_hair_care,b_sport,b_men,b_other,b_derma,b_watsons_brand,b_bulk_buy
2EC68E78509EF816BED671232440A206.twpfa112n,cpc,2/1/20 11:36 PM,48:00.0,6e8412ee-981f-4576-86d1-4468d3b1c353,N,N,anonymous,Pageview,Other,120,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N
2EC68E78509EF816BED671232440A206.twpfa112n,cpc,2/1/20 11:36 PM,48:00.0,6e8412ee-981f-4576-86d1-4468d3b1c353,N,N,anonymous,Pageview,Category,180,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N
2EC68E78509EF816BED671232440A206.twpfa112n,cpc,2/1/20 11:36 PM,48:00.0,6e8412ee-981f-4576-86d1-4468d3b1c353,N,N,anonymous,Pageview,Category,240,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N
2EC68E78509EF816BED671232440A206.twpfa112n,cpc,2/1/20 11:36 PM,48:00.0,6e8412ee-981f-4576-86d1-4468d3b1c353,N,N,anonymous,Pageview,Homepage,60,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N
2EC68E78509EF816BED671232440A206.twpfa112n,cpc,2/1/20 11:36 PM,48:00.0,6e8412ee-981f-4576-86d1-4468d3b1c353,N,N,anonymous,Pageview,Category,60,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N
2EC68E78509EF816BED671232440A206.twpfa112n,cpc,2/1/20 11:36 PM,48:00.0,6e8412ee-981f-4576-86d1-4468d3b1c353,N,N,anonymous,Pageview,Category,60,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N
C03AC83ADF636A003AE23A9FF75BEF10.twpfa124n,NULL,2/1/20 11:37 PM,41:00.0,d4ebda1d-8efc-4227-9a5e-5960b8453022,N,N,anonymous,Pageview,Other,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
C03AC83ADF636A003AE23A9FF75BEF10.twpfa124n,social,2/1/20 11:37 PM,41:00.0,d4ebda1d-8efc-4227-9a5e-5960b8453022,N,N,anonymous,Pageview,Other,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
C03AC83ADF636A003AE23A9FF75BEF10.twpfa124n,NULL,2/1/20 11:37 PM,41:00.0,d4ebda1d-8efc-4227-9a5e-5960b8453022,N,N,anonymous,Pageview,Product,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
C03AC83ADF636A003AE23A9FF75BEF10.twpfa124n,social,2/1/20 11:37 PM,41:00.0,d4ebda1d-8efc-4227-9a5e-5960b8453022,N,N,anonymous,Pageview,Product,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
C03AC83ADF636A003AE23A9FF75BEF10.twpfa124n,NULL,2/1/20 11:37 PM,41:00.0,d4ebda1d-8efc-4227-9a5e-5960b8453022,N,N,anonymous,Pageview,Other,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
C03AC83ADF636A003AE23A9FF75BEF10.twpfa124n,social,2/1/20 11:37 PM,41:00.0,d4ebda1d-8efc-4227-9a5e-5960b8453022,N,N,anonymous,Pageview,Other,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
C03AC83ADF636A003AE23A9FF75BEF10.twpfa124n,NULL,2/1/20 11:37 PM,41:00.0,d4ebda1d-8efc-4227-9a5e-5960b8453022,N,N,anonymous,Pageview,Other,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
C03AC83ADF636A003AE23A9FF75BEF10.twpfa124n,social,2/1/20 11:37 PM,41:00.0,d4ebda1d-8efc-4227-9a5e-5960b8453022,N,N,anonymous,Pageview,Other,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
C03AC83ADF636A003AE23A9FF75BEF10.twpfa124n,social,2/1/20 11:37 PM,41:00.0,d4ebda1d-8efc-4227-9a5e-5960b8453022,N,N,anonymous,Pageview,Other,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
C03AC83ADF636A003AE23A9FF75BEF10.twpfa124n,social,2/1/20 11:37 PM,41:00.0,d4ebda1d-8efc-4227-9a5e-5960b8453022,N,N,anonymous,Pageview,Other,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
C03AC83ADF636A003AE23A9FF75BEF10.twpfa124n,social,2/1/20 11:37 PM,41:00.0,d4ebda1d-8efc-4227-9a5e-5960b8453022,N,N,anonymous,Pageview,Product,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
C03AC83ADF636A003AE23A9FF75BEF10.twpfa124n,NULL,2/1/20 11:37 PM,41:00.0,d4ebda1d-8efc-4227-9a5e-5960b8453022,N,N,anonymous,Pageview,Other,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
C03AC83ADF636A003AE23A9FF75BEF10.twpfa124n,NULL,2/1/20 11:37 PM,41:00.0,d4ebda1d-8efc-4227-9a5e-5960b8453022,N,N,anonymous,Pageview,Product,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
C03AC83ADF636A003AE23A9FF75BEF10.twpfa124n,NULL,2/1/20 11:37 PM,41:00.0,d4ebda1d-8efc-4227-9a5e-5960b8453022,N,N,anonymous,Pageview,Other,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
C03AC83ADF636A003AE23A9FF75BEF10.twpfa124n,NULL,2/1/20 11:37 PM,41:00.0,d4ebda1d-8efc-4227-9a5e-5960b8453022,N,N,anonymous,Pageview,Category,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
C03AC83ADF636A003AE23A9FF75BEF10.twpfa124n,NULL,2/1/20 11:37 PM,41:00.0,d4ebda1d-8efc-4227-9a5e-5960b8453022,N,N,anonymous,Pageview,Product,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
C03AC83ADF636A003AE23A9FF75BEF10.twpfa124n,NULL,2/1/20 11:37 PM,41:00.0,d4ebda1d-8efc-4227-9a5e-5960b8453022,N,N,anonymous,Pageview,Category,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
C03AC83ADF636A003AE23A9FF75BEF10.twpfa124n,social,2/1/20 11:37 PM,41:00.0,d4ebda1d-8efc-4227-9a5e-5960b8453022,N,N,anonymous,Pageview,Category,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
C03AC83ADF636A003AE23A9FF75BEF10.twpfa124n,social,2/1/20 11:37 PM,41:00.0,d4ebda1d-8efc-4227-9a5e-5960b8453022,N,N,anonymous,Pageview,Product,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
C03AC83ADF636A003AE23A9FF75BEF10.twpfa124n,social,2/1/20 11:37 PM,41:00.0,d4ebda1d-8efc-4227-9a5e-5960b8453022,N,N,anonymous,Pageview,Category,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
1EFE4FC17D4341DCE0D7C47D4C447908.twpfa37n,organic,2/1/20 11:38 PM,38:00.0,eecd9870-ff7f-4422-98bd-5bacae324deb,N,N,anonymous,Pageview,Category,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
07C2F79930AD70AE740E709C09E59632.twpfa111n,NULL,2/1/20 11:39 PM,46:00.0,f3600d28-9043-4f52-adba-85e056e86160,Y,Y,Elite,Pageview,Other,30,Y,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
07C2F79930AD70AE740E709C09E59632.twpfa111n,NULL,2/1/20 11:39 PM,46:00.0,f3600d28-9043-4f52-adba-85e056e86160,Y,Y,Elite,Pageview,Homepage,30,Y,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
07C2F79930AD70AE740E709C09E59632.twpfa111n,NULL,2/1/20 11:39 PM,46:00.0,f3600d28-9043-4f52-adba-85e056e86160,Y,Y,Elite,Pageview,Other,30,Y,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
07C2F79930AD70AE740E709C09E59632.twpfa111n,NULL,2/1/20 11:39 PM,46:00.0,f3600d28-9043-4f52-adba-85e056e86160,Y,Y,Elite,Pageview,Other,30,Y,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
07C2F79930AD70AE740E709C09E59632.twpfa111n,NULL,2/1/20 11:39 PM,46:00.0,f3600d28-9043-4f52-adba-85e056e86160,Y,Y,Elite,Pageview,Homepage,30,Y,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
07C2F79930AD70AE740E709C09E59632.twpfa111n,NULL,2/1/20 11:39 PM,46:00.0,f3600d28-9043-4f52-adba-85e056e86160,Y,Y,Elite,Pageview,MyAccount,30,Y,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
07C2F79930AD70AE740E709C09E59632.twpfa111n,NULL,2/1/20 11:39 PM,46:00.0,f3600d28-9043-4f52-adba-85e056e86160,Y,Y,Elite,Pageview,Product,60,Y,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
07C2F79930AD70AE740E709C09E59632.twpfa111n,NULL,2/1/20 11:39 PM,46:00.0,f3600d28-9043-4f52-adba-85e056e86160,Y,Y,Elite,Pageview,Homepage,20,Y,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
07C2F79930AD70AE740E709C09E59632.twpfa111n,NULL,2/1/20 11:39 PM,46:00.0,f3600d28-9043-4f52-adba-85e056e86160,Y,Y,Elite,Pageview,MyAccount,20,Y,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
07C2F79930AD70AE740E709C09E59632.twpfa111n,NULL,2/1/20 11:39 PM,46:00.0,f3600d28-9043-4f52-adba-85e056e86160,Y,Y,Elite,Pageview,Other,20,Y,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
07C2F79930AD70AE740E709C09E59632.twpfa111n,NULL,2/1/20 11:39 PM,46:00.0,f3600d28-9043-4f52-adba-85e056e86160,Y,Y,Elite,Pageview,Checkout,30,Y,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
07C2F79930AD70AE740E709C09E59632.twpfa111n,NULL,2/1/20 11:39 PM,46:00.0,f3600d28-9043-4f52-adba-85e056e86160,Y,Y,Elite,Pageview,MyAccount,30,Y,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
07C2F79930AD70AE740E709C09E59632.twpfa111n,NULL,2/1/20 11:39 PM,46:00.0,f3600d28-9043-4f52-adba-85e056e86160,Y,Y,Elite,Pageview,Checkout,60,Y,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
07C2F79930AD70AE740E709C09E59632.twpfa111n,NULL,2/1/20 11:39 PM,46:00.0,f3600d28-9043-4f52-adba-85e056e86160,Y,Y,Elite,OrderPlacedEvent,NULL,20,Y,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
07C2F79930AD70AE740E709C09E59632.twpfa111n,NULL,2/1/20 11:39 PM,46:00.0,f3600d28-9043-4f52-adba-85e056e86160,Y,Y,Elite,Pageview,Checkout,20,Y,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
07C2F79930AD70AE740E709C09E59632.twpfa111n,NULL,2/1/20 11:39 PM,46:00.0,f3600d28-9043-4f52-adba-85e056e86160,Y,Y,Elite,Pageview,Checkout,20,Y,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Other,30,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Other,30,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Register,15,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Other,15,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Other,15,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Other,15,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Other,15,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Register,15,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Other,15,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Other,15,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Other,20,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Other,20,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Other,20,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Register,60,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Register,30,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Register,30,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Other,15,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Homepage,15,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Register,15,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Other,15,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Homepage,30,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Product,30,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Category,20,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Product,20,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Category,20,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Checkout,30,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Product,30,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Category,15,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Category,15,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Product,15,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Product,15,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Category,30,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Other,30,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Other,15,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Product,15,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Checkout,15,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Other,15,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Checkout,30,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Checkout,30,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Checkout,120,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Checkout,60,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,Pageview,Checkout,30,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1CF940A7C0C8528DD63D5271E449DC89.twpfa123n,affiliate,2/1/20 11:39 PM,56:00.0,9e5bdd9c-8dc8-4ee7-8ec3-feb03cc4a0c4,Y,Y,Member,OrderPlacedEvent,NULL,30,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
02B0B30EA27DCD4D26B454B7FE8EC2EA.twpfa119n,organic,2/1/20 11:39 PM,53:00.0,da20f0f3-4a36-49ea-867b-ece654397949,N,N,anonymous,Pageview,Homepage,180,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N
02B0B30EA27DCD4D26B454B7FE8EC2EA.twpfa119n,organic,2/1/20 11:39 PM,53:00.0,da20f0f3-4a36-49ea-867b-ece654397949,N,N,anonymous,Pageview,Other,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N
02B0B30EA27DCD4D26B454B7FE8EC2EA.twpfa119n,organic,2/1/20 11:39 PM,53:00.0,da20f0f3-4a36-49ea-867b-ece654397949,N,N,anonymous,Pageview,Category,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N
02B0B30EA27DCD4D26B454B7FE8EC2EA.twpfa119n,organic,2/1/20 11:39 PM,53:00.0,da20f0f3-4a36-49ea-867b-ece654397949,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N
02B0B30EA27DCD4D26B454B7FE8EC2EA.twpfa119n,organic,2/1/20 11:39 PM,53:00.0,da20f0f3-4a36-49ea-867b-ece654397949,N,N,anonymous,Pageview,Other,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N
02B0B30EA27DCD4D26B454B7FE8EC2EA.twpfa119n,organic,2/1/20 11:39 PM,53:00.0,da20f0f3-4a36-49ea-867b-ece654397949,N,N,anonymous,Pageview,Category,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N
