sessionid,session_start_time,session_end_time,log_in_status,session_with_order,member_tier,eventaction,tstamp,pagetype,pagepath,page_order,page_order_desc,page_view_in_minutes,page_duration
03C49A4DCD899A74950DE5E8B1BFC3EC.twpfa42n,2/1/2020 0:00,2/1/2020 0:06,N,N,anonymous,Pageview,2/1/2020 0:01,Other,www.watsons.com.tw/search2?text=modâ€™s+hair,5,9,3,20
03C49A4DCD899A74950DE5E8B1BFC3EC.twpfa42n,2/1/2020 0:00,2/1/2020 0:06,N,N,anonymous,Pageview,2/1/2020 0:03,Product,www.watsons.com.tw/modâ€™s-hair-25mmminiç™½æ™¶é™¶ç“·ç›´é«®å¤¾/p/BP_127661?text=modâ€™s hair&page=0,7,6,2,30
03C49A4DCD899A74950DE5E8B1BFC3EC.twpfa42n,2/1/2020 0:00,2/1/2020 0:06,N,N,anonymous,Pageview,2/1/2020 0:03,Other,www.watsons.com.tw/search2?text=modâ€™s+hair,6,5,2,30
03C49A4DCD899A74950DE5E8B1BFC3EC.twpfa42n,2/1/2020 0:00,2/1/2020 0:06,N,N,anonymous,Pageview,2/1/2020 0:04,Other,www.watsons.com.tw/search2?text=modâ€™s+hair,8,4,1,60
03C49A4DCD899A74950DE5E8B1BFC3EC.twpfa42n,2/1/2020 0:00,2/1/2020 0:06,N,N,anonymous,Pageview,2/1/2020 0:05,Other,www.watsons.com.tw/search2?text=modâ€™s+hair,9,2,2,30
03C49A4DCD899A74950DE5E8B1BFC3EC.twpfa42n,2/1/2020 0:00,2/1/2020 0:06,N,N,anonymous,Pageview,2/1/2020 0:05,Product,www.watsons.com.tw/mod-s-hair-usbæ’é›»å¼è¿·ä½ ç›´é«®å¤¾-å°ç£é™å®šç²‰è‰²æ¬¾/p/BP_188182?text=modâ€™s hair&page=0,10,3,2,30
03C49A4DCD899A74950DE5E8B1BFC3EC.twpfa42n,2/1/2020 0:00,2/1/2020 0:06,N,N,anonymous,Pageview,2/1/2020 0:06,Product,www.watsons.com.tw/modï¼Œs-hair-smart-25mm-æ–°ä¸€ä»£å®Œç¾Žæ™ºèƒ½ç›´é«®å¤¾/p/BP_177621?text=modâ€™s hair&page=0,11,1,1,60
03FEE6F2F4491334EEC6EBBCBA027B23.twpfa113n,2/1/2020 0:00,2/1/2020 0:02,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/login?explicit=true&prevStep=subscription-185958,1,8,2,30
03FEE6F2F4491334EEC6EBBCBA027B23.twpfa113n,2/1/2020 0:00,2/1/2020 0:02,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/facebook/linkaccount,2,7,2,30
03FEE6F2F4491334EEC6EBBCBA027B23.twpfa113n,2/1/2020 0:00,2/1/2020 0:02,N,N,anonymous,Pageview,2/1/2020 0:01,Other,www.watsons.com.tw/login/pw/request,6,3,4,15
03FEE6F2F4491334EEC6EBBCBA027B23.twpfa113n,2/1/2020 0:00,2/1/2020 0:02,N,N,anonymous,Pageview,2/1/2020 0:01,Other,www.watsons.com.tw/login/pw/request,3,4,4,15
03FEE6F2F4491334EEC6EBBCBA027B23.twpfa113n,2/1/2020 0:00,2/1/2020 0:02,N,N,anonymous,Pageview,2/1/2020 0:01,Other,www.watsons.com.tw/facebook/linkaccount,4,5,4,15
03FEE6F2F4491334EEC6EBBCBA027B23.twpfa113n,2/1/2020 0:00,2/1/2020 0:02,N,N,anonymous,Pageview,2/1/2020 0:01,Other,www.watsons.com.tw/login/pw/forgetByCardNumber,5,6,4,15
03FEE6F2F4491334EEC6EBBCBA027B23.twpfa113n,2/1/2020 0:00,2/1/2020 0:02,N,N,anonymous,Pageview,2/1/2020 0:02,Other,www.watsons.com.tw/login/pw/forgetByEmail,7,2,2,30
03FEE6F2F4491334EEC6EBBCBA027B23.twpfa113n,2/1/2020 0:00,2/1/2020 0:02,N,N,anonymous,Pageview,2/1/2020 0:02,Other,www.watsons.com.tw/login/pw/forgetByEmail,8,1,2,30
04194A535A97D0649DAF94AD853E92BE.twpfa119n,2/1/2020 0:00,2/1/2020 0:11,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/login/pw/request,1,18,3,20
04194A535A97D0649DAF94AD853E92BE.twpfa119n,2/1/2020 0:00,2/1/2020 0:11,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/login?explicit=true&prevStep=checkout,2,17,3,20
04194A535A97D0649DAF94AD853E92BE.twpfa119n,2/1/2020 0:00,2/1/2020 0:11,N,N,anonymous,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/login?explicit=true&prevStep=checkout,3,16,3,20
04194A535A97D0649DAF94AD853E92BE.twpfa119n,2/1/2020 0:00,2/1/2020 0:11,N,N,anonymous,Pageview,2/1/2020 0:01,Other,www.watsons.com.tw/login?explicit=true&prevStep=checkout,10,14,7,8.571428571
04194A535A97D0649DAF94AD853E92BE.twpfa119n,2/1/2020 0:00,2/1/2020 0:11,N,N,anonymous,Pageview,2/1/2020 0:01,Product,www.watsons.com.tw/è¯ç¦¾éŠ€éˆ¦è†œé˜²è­·å£ç½©å…’ç«¥15åŒ…-ç›’/p/BP_132201,4,13,7,8.571428571
04194A535A97D0649DAF94AD853E92BE.twpfa119n,2/1/2020 0:00,2/1/2020 0:11,N,N,anonymous,Pageview,2/1/2020 0:01,Product,www.watsons.com.tw/è¯ç¦¾éŠ€éˆ¦è†œé˜²è­·å£ç½©å…’ç«¥15åŒ…-ç›’/p/BP_132201,5,9,7,8.571428571
04194A535A97D0649DAF94AD853E92BE.twpfa119n,2/1/2020 0:00,2/1/2020 0:11,N,N,anonymous,Pageview,2/1/2020 0:01,Checkout,www.watsons.com.tw/checkoutstepone,6,15,7,8.571428571
04194A535A97D0649DAF94AD853E92BE.twpfa119n,2/1/2020 0:00,2/1/2020 0:11,N,N,anonymous,Pageview,2/1/2020 0:01,Checkout,www.watsons.com.tw/checkoutstepone,7,10,7,8.571428571
04194A535A97D0649DAF94AD853E92BE.twpfa119n,2/1/2020 0:00,2/1/2020 0:11,N,N,anonymous,Pageview,2/1/2020 0:01,Other,www.watsons.com.tw/login/pw/request,8,11,7,8.571428571
04194A535A97D0649DAF94AD853E92BE.twpfa119n,2/1/2020 0:00,2/1/2020 0:11,N,N,anonymous,Pageview,2/1/2020 0:01,Product,www.watsons.com.tw/è¯ç¦¾éŠ€éˆ¦è†œé˜²è­·å£ç½©å…’ç«¥15åŒ…-ç›’/p/BP_132201,9,12,7,8.571428571
04194A535A97D0649DAF94AD853E92BE.twpfa119n,2/1/2020 0:00,2/1/2020 0:11,N,N,anonymous,Pageview,2/1/2020 0:02,Product,www.watsons.com.tw/å±ˆè‡£æ°é†«ç™‚é˜²è­·å£ç½©(æˆäºº)50å…¥-ç›’è£(new)/p/BP_150664,11,8,1,60
04194A535A97D0649DAF94AD853E92BE.twpfa119n,2/1/2020 0:00,2/1/2020 0:11,N,N,anonymous,Pageview,2/1/2020 0:03,Homepage,www.watsons.com.tw/,12,7,1,360
04194A535A97D0649DAF94AD853E92BE.twpfa119n,2/1/2020 0:00,2/1/2020 0:11,N,N,anonymous,Pageview,2/1/2020 0:09,Homepage,www.watsons.com.tw/,13,6,1,60
04194A535A97D0649DAF94AD853E92BE.twpfa119n,2/1/2020 0:00,2/1/2020 0:11,N,N,anonymous,Pageview,2/1/2020 0:10,Homepage,www.watsons.com.tw/,14,2,4,15
04194A535A97D0649DAF94AD853E92BE.twpfa119n,2/1/2020 0:00,2/1/2020 0:11,N,N,anonymous,Pageview,2/1/2020 0:10,Category,www.watsons.com.tw/c/bestSeller,15,3,4,15
04194A535A97D0649DAF94AD853E92BE.twpfa119n,2/1/2020 0:00,2/1/2020 0:11,N,N,anonymous,Pageview,2/1/2020 0:10,Product,www.watsons.com.tw/å°ˆæ¥­ä¿®å¾©æŠ—æ•ç‰™è†/p/BP_598686,16,5,4,15
04194A535A97D0649DAF94AD853E92BE.twpfa119n,2/1/2020 0:00,2/1/2020 0:11,N,N,anonymous,Pageview,2/1/2020 0:10,Category,www.watsons.com.tw/c/1041129,17,4,4,15
04194A535A97D0649DAF94AD853E92BE.twpfa119n,2/1/2020 0:00,2/1/2020 0:11,N,N,anonymous,Pageview,2/1/2020 0:11,Homepage,www.watsons.com.tw/,18,1,1,60
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/search2?text=å£ç½©,8,122,16,3.75
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/search2?text=å£ç½©,1,123,16,3.75
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/search2?text=å£ç½©,2,121,16,3.75
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/search2?text=å£ç½©,3,120,16,3.75
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/search2?text=å£ç½©,4,118,16,3.75
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/search2?text=å£ç½©,5,116,16,3.75
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:00,Checkout,www.watsons.com.tw/checkoutstepone,6,117,16,3.75
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:00,Checkout,www.watsons.com.tw/checkoutstepone,7,119,16,3.75
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/search2?text=å£ç½©,9,124,16,3.75
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/search2?text=å£ç½©,10,115,16,3.75
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/search2?text=å£ç½©,11,130,16,3.75
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/search2?text=å£ç½©,12,129,16,3.75
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-é…·é»‘-ç®±è³¼/p/BP_185922?text=å£ç½©&page=0,13,128,16,3.75
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:00,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-é…·é»‘-ç®±è³¼/p/BP_185922?text=å£ç½©&page=0,14,127,16,3.75
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/search2?text=å£ç½©,15,126,16,3.75
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:00,Other,www.watsons.com.tw/search2?text=å£ç½©,16,125,16,3.75
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:02,Other,www.watsons.com.tw/search2?text=å£ç½©,17,112,4,15
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:02,Other,www.watsons.com.tw/search2?text=å£ç½©,18,113,4,15
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:02,Other,www.watsons.com.tw/search2?text=å£ç½©,19,114,4,15
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:02,Other,www.watsons.com.tw/search2?text=å£ç½©,20,111,4,15
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:03,Other,www.watsons.com.tw/search2?text=å£ç½©,21,108,6,10
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:03,Other,www.watsons.com.tw/search2?text=å£ç½©,22,109,6,10
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:03,Other,www.watsons.com.tw/search2?text=å£ç½©,23,107,6,10
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:03,Other,www.watsons.com.tw/search2?text=å£ç½©,24,110,6,10
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:03,Other,www.watsons.com.tw/search2?text=å£ç½©,25,105,6,10
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:03,Other,www.watsons.com.tw/search2?text=å£ç½©,26,106,6,10
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:05,Other,www.watsons.com.tw/search2?text=å£ç½©,27,98,8,7.5
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:05,Other,www.watsons.com.tw/search2?text=å£ç½©,28,99,8,7.5
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:05,Other,www.watsons.com.tw/search2?text=å£ç½©,29,100,8,7.5
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:05,Other,www.watsons.com.tw/search2?text=å£ç½©,30,101,8,7.5
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:05,Other,www.watsons.com.tw/search2?text=å£ç½©,31,97,8,7.5
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:05,Other,www.watsons.com.tw/search2?text=å£ç½©,32,102,8,7.5
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:05,Other,www.watsons.com.tw/search2?text=å£ç½©,33,103,8,7.5
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:05,Other,www.watsons.com.tw/search2?text=å£ç½©,34,104,8,7.5
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:06,Other,www.watsons.com.tw/search2?text=å£ç½©,35,95,2,30
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:06,Other,www.watsons.com.tw/search2?text=å£ç½©,36,96,2,30
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:11,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©5ç‰‡-éº¥é£¯çŸ³ç°/p/BP_185919?text=å£ç½©&page=0,55,77,20,3
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:11,Other,www.watsons.com.tw/search2?text=å£ç½©,37,75,20,3
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:11,Other,www.watsons.com.tw/search2?text=å£ç½©,38,94,20,3
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:11,Homepage,www.watsons.com.tw/,39,78,20,3
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:11,Other,www.watsons.com.tw/search2?text=å£ç½©,40,93,20,3
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:11,Other,www.watsons.com.tw/search2?text=å£ç½©,41,92,20,3
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:11,Other,www.watsons.com.tw/search2?text=å£ç½©,42,91,20,3
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:11,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-é…·é»‘-ç®±è³¼/p/BP_185922?text=å£ç½©&page=0,43,90,20,3
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:11,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ«»èŠ±ç²‰-ç®±è³¼/p/BP_185958?text=å£ç½©&page=0,44,89,20,3
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:11,Category,www.watsons.com.tw/cosmetics/nail-polish-remover/c/10440501,45,88,20,3
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:11,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-é…·é»‘-ç®±è³¼/p/BP_185922?text=å£ç½©&page=0,46,87,20,3
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:11,Homepage,www.watsons.com.tw/,47,86,20,3
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:11,Category,www.watsons.com.tw/cosmetics/nail-polish-remover/c/10440501,48,85,20,3
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:11,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©50ç‰‡-æ«»èŠ±ç²‰-ç®±è³¼/p/BP_185958?text=å£ç½©&page=0,49,84,20,3
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:11,Category,www.watsons.com.tw/derma/lc/1043,50,83,20,3
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:11,Category,www.watsons.com.tw/derma/lc/1043,51,82,20,3
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:11,Other,www.watsons.com.tw/search2?text=å£ç½©,52,81,20,3
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:11,Other,www.watsons.com.tw/search2?text=å£ç½©,53,80,20,3
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:11,Product,www.watsons.com.tw/ä¸­è¡›é†«ç™‚å£ç½©5ç‰‡-éº¥é£¯çŸ³ç°/p/BP_185919?text=å£ç½©&page=0,54,79,20,3
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:11,Other,www.watsons.com.tw/search2?text=å£ç½©,56,76,20,3
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:12,Other,www.watsons.com.tw/login?error=true,58,73,24,2.5
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:12,Other,www.watsons.com.tw/login?error=true,59,72,24,2.5
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:12,Register,www.watsons.com.tw/register/main?isFacebookFlow=true,60,71,24,2.5
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:12,Other,www.watsons.com.tw/login,57,74,24,2.5
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:12,Register,www.watsons.com.tw/register/main?isFacebookFlow=true,61,70,24,2.5
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:12,Other,www.watsons.com.tw/login?error=true,62,69,24,2.5
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:12,Other,www.watsons.com.tw/login?error=true,63,68,24,2.5
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:12,Other,www.watsons.com.tw/search2?text=å£ç½©,64,67,24,2.5
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:12,Other,www.watsons.com.tw/login?error=true,65,66,24,2.5
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:12,Register,www.watsons.com.tw/register/main?isFacebookFlow=true,66,65,24,2.5
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:12,Other,www.watsons.com.tw/login?error=true,67,64,24,2.5
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:12,Register,www.watsons.com.tw/register/main?isFacebookFlow=true,68,63,24,2.5
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:12,Other,www.watsons.com.tw/login?error=true,69,62,24,2.5
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:12,Other,www.watsons.com.tw/login?error=true,70,61,24,2.5
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:12,Homepage,www.watsons.com.tw/,71,60,24,2.5
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:12,Homepage,www.watsons.com.tw/,72,59,24,2.5
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:12,Other,www.watsons.com.tw/search2?text=å£ç½©,73,58,24,2.5
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:12,Other,www.watsons.com.tw/login?error=true,74,57,24,2.5
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:12,Register,www.watsons.com.tw/register/main?isFacebookFlow=true,75,56,24,2.5
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:12,Register,www.watsons.com.tw/register/main?isFacebookFlow=true,76,55,24,2.5
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:12,Other,www.watsons.com.tw/login?error=true,77,54,24,2.5
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:12,Category,www.watsons.com.tw/derma/lc/1043,78,53,24,2.5
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:12,Category,www.watsons.com.tw/derma/lc/1043,79,52,24,2.5
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:12,Other,www.watsons.com.tw/login,80,51,24,2.5
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:13,Other,www.watsons.com.tw/login/pw/forgetByEmail,81,46,10,6
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:13,Other,www.watsons.com.tw/login/pw/request,82,45,10,6
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:13,Homepage,www.watsons.com.tw/,83,44,10,6
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:13,Other,www.watsons.com.tw/login/pw/request,84,43,10,6
041D1C76D91C4CA441C71B18CEED2E79.twpfa33n,2/1/2020 0:00,2/1/2020 0:32,Y,N,Member,Pageview,2/1/2020 0:13,Homepage,www.watsons.com.tw/,85,42,10,6
